gene,seq_len,model,n_samples,glm_dim,onehot_dim,vcf_dim,ari_glm_vs_clades,ari_onehot_vs_clades,ari_vcf_vs_clades,ari_glm_vs_onehot,ari_glm_vs_vcf,ari_onehot_vs_vcf,sil_glm,sil_onehot,sil_vcf,cka_glm_vs_onehot,cka_glm_vs_vcf,cka_onehot_vs_vcf
YBR158W_1650,1650,nucleotide-transformer-500m-human-ref,1011,1280,828,207,,,,0.07927849053962652,0.08211438713867214,0.8393217226303109,0.34896172635683936,0.5601038048850959,0.5188022106527553,0.053423416558339556,0.16723629332016116,0.8186316418191465
YCL036W_1701,1701,GROVER,1011,768,908,227,,,,0.5369229922937866,0.5866322663604765,0.8295370232829526,0.4389223132368701,0.37620955400117284,0.3468017758476225,0.38590257663263877,0.5194157762997443,0.7392256143715977
YCL036W_1701,1701,gena-lm-bigbird-base-t2t,1011,768,908,227,,,,0.2420561189188092,0.26100614717521126,0.8295370232829526,0.218617367101818,0.37620955400117284,0.3468017758476225,0.19687508623717392,0.48689536806989764,0.7392256143715977
YCL036W_1701,1701,gpn-brassicales,1011,512,908,227,,,,0.5968968887741494,0.5324405519513098,0.8295370232829526,0.4294131192484379,0.37620955400117284,0.3468017758476225,0.7891587985062825,0.5222064818955455,0.7392256143715977
YCL036W_1701,1701,hyenadna-large-1m-seqlen-hf,1011,256,908,227,,,,0.6561894520238373,0.7020973841851965,0.8295370232829526,0.409652809822185,0.37620955400117284,0.3468017758476225,0.5167118929733076,0.6000380945714012,0.7392256143715977
YCL036W_1701,1701,hyenadna-medium-450k-seqlen-hf,1011,256,908,227,,,,0.6325009331135291,0.6596582091759204,0.8295370232829526,0.36511939677000765,0.37620955400117284,0.3468017758476225,0.40591655907303,0.4351308293502018,0.7392256143715977
YCL036W_1701,1701,nucleotide-transformer-2.5b-multi-species,1011,2560,908,227,,,,0.09499086768978872,0.10837199247907973,0.8295370232829526,0.23763879538312083,0.37620955400117284,0.3468017758476225,0.06718959506111066,0.1869698123755178,0.7392256143715977
YCL036W_1701,1701,nucleotide-transformer-500m-human-ref,1011,1280,908,227,,,,0.11633436051939584,0.12825177513220945,0.8295370232829526,0.24107303783083678,0.37620955400117284,0.3468017758476225,0.1403159218903994,0.339602500790987,0.7392256143715977
YCR014C_1749,1749,GROVER,1011,768,748,187,,,,0.6458401536082111,0.6676404663175921,0.8757748258523804,0.4707644169379009,0.5351514161002537,0.49807372011713197,0.4437000357657741,0.6288136704416085,0.6654605561195239
YCR014C_1749,1749,gena-lm-bigbird-base-t2t,1011,768,748,187,,,,0.31569492569564683,0.31491314950735577,0.8757748258523804,0.3163382029550144,0.5351514161002537,0.49807372011713197,0.20419675466207435,0.5114329077144742,0.6654605561195239
YCR014C_1749,1749,gpn-brassicales,1011,512,748,187,,,,0.6238126676152729,0.5639185064691146,0.8757748258523804,0.496035986280591,0.5351514161002537,0.49807372011713197,0.6276105694576022,0.5776145902042028,0.6654605561195239
YCR014C_1749,1749,hyenadna-large-1m-seqlen-hf,1011,256,748,187,,,,0.6704882128247442,0.6122991140836466,0.8757748258523804,0.5163220740045191,0.5351514161002537,0.49807372011713197,0.3455992509382362,0.6300543240846718,0.6654605561195239
YCR014C_1749,1749,hyenadna-medium-450k-seqlen-hf,1011,256,748,187,,,,0.6257811632946724,0.5956470117844459,0.8757748258523804,0.5506037662392856,0.5351514161002537,0.49807372011713197,0.6403687507583249,0.6366194544880565,0.6654605561195239
YCR014C_1749,1749,nucleotide-transformer-2.5b-multi-species,1011,2560,748,187,,,,0.19399282796815748,0.2058309043021718,0.8757748258523804,0.3654161117090027,0.5351514161002537,0.49807372011713197,0.08526382533430406,0.25810747837593667,0.6654605561195239
YCR014C_1749,1749,nucleotide-transformer-500m-human-ref,1011,1280,748,187,,,,0.21816136965821167,0.23816369556470782,0.8757748258523804,0.42849571109087164,0.5351514161002537,0.49807372011713197,0.15487816585111233,0.38018072588954377,0.6654605561195239
YJL201W_1800,1800,GROVER,1011,768,664,166,,,,0.6129515544553,0.6135817785550474,0.9082106036655135,0.5548481719904711,0.632034604827537,0.57794962537854,0.3729879316862148,0.6275821678032846,0.7601662052518657
YJL201W_1800,1800,gena-lm-bigbird-base-t2t,1011,768,664,166,,,,0.45819029819333446,0.428781066089139,0.9082106036655135,0.3214112108733492,0.632034604827537,0.57794962537854,0.21232232565018716,0.5154837316916412,0.7601662052518657
YJL201W_1800,1800,gpn-brassicales,1011,512,664,166,,,,0.6963283819439231,0.6595024576955293,0.9082106036655135,0.658159942392459,0.632034604827537,0.57794962537854,0.7774326118264646,0.47235105578051534,0.7601662052518657
YJL201W_1800,1800,hyenadna-large-1m-seqlen-hf,1011,256,664,166,,,,0.5453607817476651,0.5236367741209563,0.9082106036655135,0.5481964888683921,0.632034604827537,0.57794962537854,0.5465821157649912,0.6250198411831719,0.7601662052518657
YJL201W_1800,1800,hyenadna-medium-450k-seqlen-hf,1011,256,664,166,,,,0.717850082878206,0.6915157998353977,0.9082106036655135,0.6127089971577614,0.632034604827537,0.57794962537854,0.7350523033109321,0.7094694588886037,0.7601662052518657
YJL201W_1800,1800,nucleotide-transformer-2.5b-multi-species,1011,2560,664,166,,,,0.15818785011590755,0.1543770637453778,0.9082106036655135,0.34895411083169164,0.632034604827537,0.57794962537854,0.04593562096295517,0.14975332246408526,0.7601662052518657
YJL201W_1800,1800,nucleotide-transformer-500m-human-ref,1011,1280,664,166,,,,0.168083652379204,0.1635403837582642,0.9082106036655135,0.39402183692249776,0.632034604827537,0.57794962537854,0.0816504525620937,0.3149332690996974,0.7601662052518657
YGL142C_1851,1851,GROVER,1011,768,800,200,,,,0.7130979973235315,0.7873169770946459,0.7465584288548599,0.5061510572975699,0.5611424020423891,0.5104599609191696,0.5365528273316572,0.7105727421458881,0.6938626899680669
YGL142C_1851,1851,gena-lm-bigbird-base-t2t,1011,768,800,200,,,,0.25712296459287637,0.2910948681287323,0.7465584288548599,0.3468281247029571,0.5611424020423891,0.5104599609191696,0.15569103492422104,0.4763843751944894,0.6938626899680669
YGL142C_1851,1851,gpn-brassicales,1011,512,800,200,,,,0.7226213108557822,0.5740715638554607,0.7465584288548599,0.5859749004717275,0.5611424020423891,0.5104599609191696,0.8214795588369586,0.5206250854181153,0.6938626899680669
YGL142C_1851,1851,hyenadna-large-1m-seqlen-hf,1011,256,800,200,,,,0.49713947236118594,0.6537733844186565,0.7465584288548599,0.5247725590178663,0.5611424020423891,0.5104599609191696,0.8159212555019785,0.5379032440904008,0.6938626899680669
YGL142C_1851,1851,hyenadna-medium-450k-seqlen-hf,1011,256,800,200,,,,0.5370944160367435,0.6079493392004444,0.7465584288548599,0.5631498251622218,0.5611424020423891,0.5104599609191696,0.8609795381504938,0.6323737015653315,0.6938626899680669
YGL142C_1851,1851,nucleotide-transformer-2.5b-multi-species,1011,2560,800,200,,,,0.17831906883198687,0.20342033814841654,0.7465584288548599,0.39337404352075855,0.5611424020423891,0.5104599609191696,0.08145814307197631,0.29362141769206157,0.6938626899680669
YGL142C_1851,1851,nucleotide-transformer-500m-human-ref,1011,1280,800,200,,,,0.25635287105709487,0.277090162657914,0.7465584288548599,0.4104770563422315,0.5611424020423891,0.5104599609191696,0.11853214717325161,0.3697969274449839,0.6938626899680669
YDR049W_1899,1899,GROVER,1011,768,1052,263,,,,0.7003321058827102,0.7086228830832556,0.8364319495746619,0.48005333762572544,0.43795710955838796,0.43605691192369034,0.5039968700240351,0.5473614922473309,0.7367884601274755
YDR049W_1899,1899,gena-lm-bigbird-base-t2t,1011,768,1052,263,,,,0.2362549913744511,0.23324717731340713,0.8364319495746619,0.21951862803960104,0.43795710955838796,0.43605691192369034,0.19867704214717757,0.46242423470288524,0.7367884601274755
YDR049W_1899,1899,gpn-brassicales,1011,512,1052,263,,,,0.6324694928610992,0.6307127421221529,0.8364319495746619,0.4892328180035811,0.43795710955838796,0.43605691192369034,0.7448133511385653,0.4669146803374675,0.7367884601274755
YDR049W_1899,1899,hyenadna-large-1m-seqlen-hf,1011,256,1052,263,,,,0.6427691376895791,0.7097998417945246,0.8364319495746619,0.410497816409452,0.43795710955838796,0.43605691192369034,0.3377214131233264,0.5444717624107792,0.7367884601274755
YDR049W_1899,1899,hyenadna-medium-450k-seqlen-hf,1011,256,1052,263,,,,0.6827233023533251,0.5880876603286506,0.8364319495746619,0.42294320165026117,0.43795710955838796,0.43605691192369034,0.6459052006273305,0.5576313897742817,0.7367884601274755
YDR049W_1899,1899,nucleotide-transformer-2.5b-multi-species,1011,2560,1052,263,,,,0.19840111416010736,0.20374954737337983,0.8364319495746619,0.3262551120844592,0.43795710955838796,0.43605691192369034,0.057632290802034004,0.1470037138181962,0.7367884601274755
YDR049W_1899,1899,nucleotide-transformer-500m-human-ref,1011,1280,1052,263,,,,0.26436602656699637,0.2628808164113554,0.8364319495746619,0.3006485206931313,0.43795710955838796,0.43605691192369034,0.1429570459425589,0.29770232033044214,0.7367884601274755
YBL075C_1950,1950,GROVER,1011,768,876,219,,,,0.895662903061972,0.9253769018481368,0.8886259765171549,0.5859848126379547,0.5600385328094635,0.5590667812897953,0.3062628262191739,0.6100396652442464,0.6419793918205917
YBL075C_1950,1950,gena-lm-bigbird-base-t2t,1011,768,876,219,,,,0.26488016379615886,0.2789079808268863,0.8886259765171549,0.3259391155781191,0.5600385328094635,0.5590667812897953,0.2270326026344321,0.6097192591167668,0.6419793918205917
YBL075C_1950,1950,gpn-brassicales,1011,512,876,219,,,,0.8024876472785343,0.8099839884747906,0.8886259765171549,0.5792554968711309,0.5600385328094635,0.5590667812897953,0.5980136033183282,0.37105664261029275,0.6419793918205917
YBL075C_1950,1950,hyenadna-large-1m-seqlen-hf,1011,256,876,219,,,,0.8998063734596703,0.9075586737793339,0.8886259765171549,0.5951447945415089,0.5600385328094635,0.5590667812897953,0.3281390166463571,0.4253983293996013,0.6419793918205917
YBL075C_1950,1950,hyenadna-medium-450k-seqlen-hf,1011,256,876,219,,,,0.845269360360559,0.8612461360389323,0.8886259765171549,0.6014940108087662,0.5600385328094635,0.5590667812897953,0.5282323049011156,0.6930200940175217,0.6419793918205917
YBL075C_1950,1950,nucleotide-transformer-2.5b-multi-species,1011,2560,876,219,,,,0.22473937744468203,0.24402410289871057,0.8886259765171549,0.361138001681237,0.5600385328094635,0.5590667812897953,0.10855822394447344,0.3578412759903815,0.6419793918205917
YBL075C_1950,1950,nucleotide-transformer-500m-human-ref,1011,1280,876,219,,,,0.23862883128391704,0.24899732323296936,0.8886259765171549,0.3523334070581862,0.5600385328094635,0.5590667812897953,0.15331621763797315,0.4445991977743029,0.6419793918205917
YBR260C_2001,2001,GROVER,1011,768,868,217,,,,0.6951923721622126,0.7460099826860003,0.8697718199805861,0.4921493296552972,0.5218996938861052,0.4678757409357693,0.42960625568258465,0.6045060553442381,0.7992055470942678
YBR260C_2001,2001,gena-lm-bigbird-base-t2t,1011,768,868,217,,,,0.2425325382477166,0.2617345871247769,0.8697718199805861,0.31709738372688606,0.5218996938861052,0.4678757409357693,0.1366561623231864,0.4900528835374644,0.7992055470942678
YBR260C_2001,2001,gpn-brassicales,1011,512,868,217,,,,0.6040322659935662,0.6010779365694412,0.8697718199805861,0.4943760995207104,0.5218996938861052,0.4678757409357693,0.5697224778437604,0.5030275680686466,0.7992055470942678
YBR260C_2001,2001,hyenadna-large-1m-seqlen-hf,1011,256,868,217,,,,0.7077635837291885,0.7541303575549662,0.8697718199805861,0.44794253083853186,0.5218996938861052,0.4678757409357693,0.5405404313246923,0.690522284815032,0.7992055470942678
YBR260C_2001,2001,hyenadna-medium-450k-seqlen-hf,1011,256,868,217,,,,0.7682599392001063,0.8005016857353422,0.8697718199805861,0.5286927538095532,0.5218996938861052,0.4678757409357693,0.845311763160815,0.764644644750358,0.7992055470942678
YBR260C_2001,2001,nucleotide-transformer-2.5b-multi-species,1011,2560,868,217,,,,0.08107211396616582,0.09293982660582369,0.8697718199805861,0.31224646110362103,0.5218996938861052,0.4678757409357693,0.052817182522465374,0.16251145856639962,0.7992055470942678
YBR260C_2001,2001,nucleotide-transformer-500m-human-ref,1011,1280,868,217,,,,0.12235808920729283,0.13846246027922424,0.8697718199805861,0.2700742981189178,0.5218996938861052,0.4678757409357693,0.08436018643967602,0.26916300906682245,0.7992055470942678
YEL023C_2049,2049,GROVER,1011,768,1072,268,,,,0.5046685575357652,0.5479743187041886,0.792147352518127,0.42125547675606095,0.45657608197746924,0.4140791010943034,0.3086348769297017,0.49412512374247497,0.6282012401442891
YEL023C_2049,2049,gena-lm-bigbird-base-t2t,1011,768,1072,268,,,,0.3783854244683188,0.38363917633901506,0.792147352518127,0.2983985358676152,0.45657608197746924,0.4140791010943034,0.19278942939144025,0.5485155538590436,0.6282012401442891
YEL023C_2049,2049,gpn-brassicales,1011,512,1072,268,,,,0.5846409279934389,0.5851885474160957,0.792147352518127,0.43579314303060823,0.45657608197746924,0.4140791010943034,0.4497370520006441,0.3715417424138116,0.6282012401442891
YEL023C_2049,2049,hyenadna-large-1m-seqlen-hf,1011,256,1072,268,,,,0.6378565574414627,0.6792111281818847,0.792147352518127,0.4211150468381801,0.45657608197746924,0.4140791010943034,0.3680963168391268,0.3902587193002869,0.6282012401442891
YEL023C_2049,2049,hyenadna-medium-450k-seqlen-hf,1011,256,1072,268,,,,0.6807156856783281,0.6474007742873702,0.792147352518127,0.41884136328124894,0.45657608197746924,0.4140791010943034,0.4371477426713248,0.5317883581346451,0.6282012401442891
YEL023C_2049,2049,nucleotide-transformer-2.5b-multi-species,1011,2560,1072,268,,,,0.05207442955937169,0.05103763958650104,0.792147352518127,0.307511820721677,0.45657608197746924,0.4140791010943034,0.08630095392773934,0.19386274831767666,0.6282012401442891
YEL023C_2049,2049,nucleotide-transformer-500m-human-ref,1011,1280,1072,268,,,,0.17699211656826888,0.15166087358635277,0.792147352518127,0.25501683532730773,0.45657608197746924,0.4140791010943034,0.14889760864491622,0.28332098722586907,0.6282012401442891
YBR019C_2100,2100,GROVER,975,768,776,194,,,,0.6840621394159317,0.7267693905773119,0.7711404984381945,0.4997344216685444,0.5129492081267607,0.4812131283929352,0.4385689011910755,0.6205102297692685,0.6912848844197091
YBR019C_2100,2100,gena-lm-bigbird-base-t2t,975,768,776,194,,,,0.3963391198335488,0.43747002514529315,0.7711404984381945,0.3288441630800239,0.5129492081267607,0.4812131283929352,0.2488601243113173,0.4866053147457308,0.6912848844197091
YBR019C_2100,2100,gpn-brassicales,975,512,776,194,,,,0.7090365721008889,0.7044494212638109,0.7711404984381945,0.5181020351266463,0.5129492081267607,0.4812131283929352,0.8008358268839277,0.554804574875239,0.6912848844197091
YBR019C_2100,2100,hyenadna-large-1m-seqlen-hf,975,256,776,194,,,,0.7134580980715209,0.6891573023424941,0.7711404984381945,0.4814544216543034,0.5129492081267607,0.4812131283929352,0.6698701825903687,0.489618722720022,0.6912848844197091
YBR019C_2100,2100,hyenadna-medium-450k-seqlen-hf,975,256,776,194,,,,0.7524354618720781,0.6921194554695204,0.7711404984381945,0.5063481516313695,0.5129492081267607,0.4812131283929352,0.8184502461169603,0.6517494582842172,0.6912848844197091
YBR019C_2100,2100,nucleotide-transformer-2.5b-multi-species,975,2560,776,194,,,,0.0950737781561473,0.11238583003414342,0.7711404984381945,0.3508890267518397,0.5129492081267607,0.4812131283929352,0.06437283244267392,0.24035135699406154,0.6912848844197091
YBR019C_2100,2100,nucleotide-transformer-500m-human-ref,975,1280,776,194,,,,0.19947578836324104,0.22612840247769447,0.7711404984381945,0.3385573590366855,0.5129492081267607,0.4812131283929352,0.1874997675169529,0.35030636473707694,0.6912848844197091
YDR109C_2148,2148,GROVER,1011,768,1304,326,,,,0.7149477750409977,0.8331755143459658,0.7909695464743434,0.3356803133862226,0.43448842285933903,0.37187152736890267,0.45519393493399984,0.6240298990237035,0.7690299602946917
YDR109C_2148,2148,gena-lm-bigbird-base-t2t,1011,768,1304,326,,,,0.20740941526905937,0.21049131516701902,0.7909695464743434,0.28298104915147176,0.43448842285933903,0.37187152736890267,0.178585929727233,0.46749136095543453,0.7690299602946917
YDR109C_2148,2148,gpn-brassicales,1011,512,1304,326,,,,0.6079355934275057,0.587892972710075,0.7909695464743434,0.4596966009339498,0.43448842285933903,0.37187152736890267,0.6639561757007846,0.4196371953330985,0.7690299602946917
YDR109C_2148,2148,hyenadna-large-1m-seqlen-hf,1011,256,1304,326,,,,0.6258548009480328,0.6735308824554093,0.7909695464743434,0.4291668800369579,0.43448842285933903,0.37187152736890267,0.3235692338287481,0.44156733706576007,0.7690299602946917
YDR109C_2148,2148,hyenadna-medium-450k-seqlen-hf,1011,256,1304,326,,,,0.7021314568561925,0.6532461285591482,0.7909695464743434,0.437737182621543,0.43448842285933903,0.37187152736890267,0.7499963062227022,0.6343259483643977,0.7690299602946917
YDR109C_2148,2148,nucleotide-transformer-2.5b-multi-species,1011,2560,1304,326,,,,0.08592989181766741,0.11046457423086908,0.7909695464743434,0.2833375268698938,0.43448842285933903,0.37187152736890267,0.09739181525966427,0.2893418150267367,0.7690299602946917
YDR109C_2148,2148,nucleotide-transformer-500m-human-ref,1011,1280,1304,326,,,,0.1565282055579518,0.18220222108130985,0.7909695464743434,0.2769093194038853,0.43448842285933903,0.37187152736890267,0.10762748602868051,0.29904983555271825,0.7690299602946917
YMR277W_2199,2199,GROVER,1011,768,800,200,,,,0.5973021264045036,0.6836327827641256,0.7026854577128919,0.5382911727585337,0.48769525356579146,0.46129939039867907,0.39730611662430826,0.5399362667832622,0.8124160596474477
YMR277W_2199,2199,gena-lm-bigbird-base-t2t,1011,768,800,200,,,,0.37913705589004243,0.3650759911498336,0.7026854577128919,0.3092587044633135,0.48769525356579146,0.46129939039867907,0.3952044270248699,0.43106865210110773,0.8124160596474477
YMR277W_2199,2199,gpn-brassicales,1011,512,800,200,,,,0.6358913867035964,0.6100716451035825,0.7026854577128919,0.5019038342786432,0.48769525356579146,0.46129939039867907,0.5205235325656995,0.4973160049846258,0.8124160596474477
YMR277W_2199,2199,hyenadna-large-1m-seqlen-hf,1011,256,800,200,,,,0.762527801179239,0.7852163520718008,0.7026854577128919,0.4530213674669491,0.48769525356579146,0.46129939039867907,0.7496643269370977,0.7206273052596364,0.8124160596474477
YMR277W_2199,2199,hyenadna-medium-450k-seqlen-hf,1011,256,800,200,,,,0.6363539823494815,0.7812729643540625,0.7026854577128919,0.47267785515047045,0.48769525356579146,0.46129939039867907,0.7088053663842475,0.6532710755930308,0.8124160596474477
YMR277W_2199,2199,nucleotide-transformer-2.5b-multi-species,1011,2560,800,200,,,,0.03215783074161332,0.0559686689153435,0.7026854577128919,0.3730749963243112,0.48769525356579146,0.46129939039867907,0.04727224604239779,0.15058197957698188,0.8124160596474477
YMR277W_2199,2199,nucleotide-transformer-500m-human-ref,1011,1280,800,200,,,,0.03224858716677602,0.057294539154521124,0.7026854577128919,0.29833124247550197,0.48769525356579146,0.46129939039867907,0.07310984363077362,0.2208245186062107,0.8124160596474477
YGL086W_2250,2250,GROVER,1011,768,1048,262,,,,0.46320000157556207,0.52612669461521,0.5021407764146353,0.367240362861055,0.38227568055043926,0.35297900747894684,0.3133652081278464,0.5288837238831718,0.7855239571756799
YGL086W_2250,2250,gena-lm-bigbird-base-t2t,1011,768,1048,262,,,,0.19667007028883712,0.28653370337357015,0.5021407764146353,0.22895572985142124,0.38227568055043926,0.35297900747894684,0.12288939264383318,0.3633472679005615,0.7855239571756799
YGL086W_2250,2250,gpn-brassicales,1011,512,1048,262,,,,0.5737592342234162,0.5300528569316725,0.5021407764146353,0.43465117378499657,0.38227568055043926,0.35297900747894684,0.7903365646898888,0.6233714844212064,0.7855239571756799
YGL086W_2250,2250,hyenadna-large-1m-seqlen-hf,1011,256,1048,262,,,,0.44257476597118733,0.5795693934216728,0.5021407764146353,0.39167875878882025,0.38227568055043926,0.35297900747894684,0.4748296027838639,0.6198323725206555,0.7855239571756799
YGL086W_2250,2250,hyenadna-medium-450k-seqlen-hf,1011,256,1048,262,,,,0.6243605519449851,0.4886056006793439,0.5021407764146353,0.45194271395894525,0.38227568055043926,0.35297900747894684,0.7384669011591074,0.71576949120622,0.7855239571756799
YGL086W_2250,2250,nucleotide-transformer-2.5b-multi-species,1011,2560,1048,262,,,,0.09383349697810106,0.1584481115011404,0.5021407764146353,0.314683499783747,0.38227568055043926,0.35297900747894684,0.05202730202986173,0.11900676144679335,0.7855239571756799
YGL086W_2250,2250,nucleotide-transformer-500m-human-ref,1011,1280,1048,262,,,,0.1388988364556341,0.1935269796652618,0.5021407764146353,0.34145052467969605,0.38227568055043926,0.35297900747894684,0.11288948374613636,0.25550085527731553,0.7855239571756799
YDR490C_2301,2301,GROVER,1011,768,1104,276,,,,0.6414756601624417,0.6000144342442271,0.8226877329680022,0.5656782049351224,0.5296003146582599,0.5106045319172643,0.6201139795487911,0.7080839346991761,0.8015198970633991
YDR490C_2301,2301,gena-lm-bigbird-base-t2t,1011,768,1104,276,,,,0.3182673532742654,0.30793104741582406,0.8226877329680022,0.3096150713051318,0.5296003146582599,0.5106045319172643,0.383909059386658,0.38324729871730284,0.8015198970633991
YDR490C_2301,2301,gpn-brassicales,1011,512,1104,276,,,,0.6365498865078351,0.6892370314460329,0.8226877329680022,0.518051897577499,0.5296003146582599,0.5106045319172643,0.5730581472290093,0.49382646786107354,0.8015198970633991
YDR490C_2301,2301,hyenadna-large-1m-seqlen-hf,1011,256,1104,276,,,,0.6060298118488727,0.5568513942497668,0.8226877329680022,0.47964990831447063,0.5296003146582599,0.5106045319172643,0.6473648410579489,0.5213174390899711,0.8015198970633991
YDR490C_2301,2301,hyenadna-medium-450k-seqlen-hf,1011,256,1104,276,,,,0.6312613754804416,0.5679705715405415,0.8226877329680022,0.4856046610305369,0.5296003146582599,0.5106045319172643,0.8268845825481372,0.6923899459811312,0.8015198970633991
YDR490C_2301,2301,nucleotide-transformer-2.5b-multi-species,1011,2560,1104,276,,,,0.1685060578427157,0.18626512926652355,0.8226877329680022,0.27699895135532515,0.5296003146582599,0.5106045319172643,0.03821736268051151,0.1205519491296933,0.8015198970633991
YDR490C_2301,2301,nucleotide-transformer-500m-human-ref,1011,1280,1104,276,,,,0.26409608288820896,0.2744285090999895,0.8226877329680022,0.3285044378191146,0.5296003146582599,0.5106045319172643,0.0919251017244574,0.24885226100872926,0.8015198970633991
YLR241W_2349,2349,GROVER,1011,768,784,196,,,,0.7227723248810259,0.7471946548351575,0.8966658707481733,0.6312635011654898,0.5815797559480729,0.5639682109330022,0.5940330395152569,0.6137232477168609,0.925305576661682
YLR241W_2349,2349,gena-lm-bigbird-base-t2t,1011,768,784,196,,,,0.29065130356171587,0.30756898606175204,0.8966658707481733,0.2869458158679901,0.5815797559480729,0.5639682109330022,0.27010730645987885,0.38136050798180793,0.925305576661682
YLR241W_2349,2349,gpn-brassicales,1011,512,784,196,,,,0.6794138795764402,0.6518770708721559,0.8966658707481733,0.5993056627416506,0.5815797559480729,0.5639682109330022,0.7951709722838722,0.6932586029164866,0.925305576661682
YLR241W_2349,2349,hyenadna-large-1m-seqlen-hf,1011,256,784,196,,,,0.7550024715609295,0.7361964310151647,0.8966658707481733,0.5815348080030229,0.5815797559480729,0.5639682109330022,0.887927611353915,0.8825200089769425,0.925305576661682
YLR241W_2349,2349,hyenadna-medium-450k-seqlen-hf,1011,256,784,196,,,,0.7325365214053168,0.710543281591118,0.8966658707481733,0.6094333168814947,0.5815797559480729,0.5639682109330022,0.7293149839860196,0.6841755166683036,0.925305576661682
YLR241W_2349,2349,nucleotide-transformer-2.5b-multi-species,1011,2560,784,196,,,,0.10349034588237951,0.121225454808042,0.8966658707481733,0.37425688382225464,0.5815797559480729,0.5639682109330022,0.036491907191531676,0.08749783055764863,0.925305576661682
YLR241W_2349,2349,nucleotide-transformer-500m-human-ref,1011,1280,784,196,,,,0.15353728400651362,0.16652997926206434,0.8966658707481733,0.29412062596531163,0.5815797559480729,0.5639682109330022,0.06427197730994842,0.13283496401259665,0.925305576661682
YCL030C_2400,2400,GROVER,1011,768,1096,274,,,,0.4873282917921874,0.5588525541314491,0.6492476268385311,0.41352299074208754,0.3560780830191605,0.3247240045092555,0.5677975399762233,0.6898378753103772,0.6958197962543784
YCL030C_2400,2400,gena-lm-bigbird-base-t2t,1011,768,1096,274,,,,0.1862034514750622,0.21363564048676364,0.6492476268385311,0.27558344774631427,0.3560780830191605,0.3247240045092555,0.25774734944106564,0.6739216791135528,0.6958197962543784
YCL030C_2400,2400,gpn-brassicales,1011,512,1096,274,,,,0.5235194832577595,0.4512788667806573,0.6492476268385311,0.3800008072684427,0.3560780830191605,0.3247240045092555,0.749644584870753,0.43216367956698115,0.6958197962543784
YCL030C_2400,2400,hyenadna-large-1m-seqlen-hf,1011,256,1096,274,,,,0.40280157188167215,0.4396669550829834,0.6492476268385311,0.30240730730307974,0.3560780830191605,0.3247240045092555,0.36171327458045743,0.7531621376670176,0.6958197962543784
YCL030C_2400,2400,hyenadna-medium-450k-seqlen-hf,1011,256,1096,274,,,,0.5238203581530873,0.5858145715403805,0.6492476268385311,0.34138968599137964,0.3560780830191605,0.3247240045092555,0.7469333951339652,0.6877721949076611,0.6958197962543784
YCL030C_2400,2400,nucleotide-transformer-2.5b-multi-species,1011,2560,1096,274,,,,0.07770871910560796,0.0901724060457129,0.6492476268385311,0.30586111979427816,0.3560780830191605,0.3247240045092555,0.09063336331231114,0.23773305018121796,0.6958197962543784
YCL030C_2400,2400,nucleotide-transformer-500m-human-ref,1011,1280,1096,274,,,,0.09697727012901343,0.10736180896403678,0.6492476268385311,0.2893604519740229,0.3560780830191605,0.3247240045092555,0.13952968098878035,0.4468581177621765,0.6958197962543784
YGR130C_2451,2451,GROVER,1011,768,1264,316,,,,0.5844334049584236,0.5729788334033877,0.8121802831580202,0.4098817980020374,0.4493601028215218,0.40529561101834577,0.28482493620761357,0.6635957400836452,0.7833929658002904
YGR130C_2451,2451,gena-lm-bigbird-base-t2t,1011,768,1264,316,,,,0.27415711295767375,0.31030774740823464,0.8121802831580202,0.33521493467976027,0.4493601028215218,0.40529561101834577,0.13937447997979238,0.5648746587193524,0.7833929658002904
YGR130C_2451,2451,gpn-brassicales,1011,512,1264,316,,,,0.6793261438967926,0.6105183833924226,0.8121802831580202,0.4734052804853905,0.4493601028215218,0.40529561101834577,0.7569231670829976,0.5876767055838904,0.7833929658002904
YGR130C_2451,2451,hyenadna-large-1m-seqlen-hf,1011,256,1264,316,,,,0.7305504189400234,0.6218345961961131,0.8121802831580202,0.44441415266754986,0.4493601028215218,0.40529561101834577,0.34153218588527473,0.49959588293250673,0.7833929658002904
YGR130C_2451,2451,hyenadna-medium-450k-seqlen-hf,1011,256,1264,316,,,,0.6816704069327725,0.6135233839749412,0.8121802831580202,0.4431921816833535,0.4493601028215218,0.40529561101834577,0.6422176033778416,0.6692030067112261,0.7833929658002904
YGR130C_2451,2451,nucleotide-transformer-2.5b-multi-species,1011,2560,1264,316,,,,0.20662657068135415,0.2227281447125594,0.8121802831580202,0.5383306476509385,0.4493601028215218,0.40529561101834577,0.09272233045855811,0.24019543135235177,0.7833929658002904
YGR130C_2451,2451,nucleotide-transformer-500m-human-ref,1011,1280,1264,316,,,,0.1711940420268452,0.18417167793121825,0.8121802831580202,0.34255920776779963,0.4493601028215218,0.40529561101834577,0.09275333118981549,0.38726355830910675,0.7833929658002904
YCR106W_2499,2499,GROVER,771,768,1296,324,,,,0.47301884229280106,0.4988594547563375,0.8356317216241732,0.45407769872423254,0.4995661528014917,0.48547091346235227,0.8906481155871863,0.8617367893115494,0.9523077769603525
